거래일자,거래시간,지역,태양광발전량(MWh),풍력발전량(MWh)
2023-06-02,16,세종시,15.884243,2.381051
2023-06-02,17,세종시,12.984539,2.380772
2023-06-02,18,세종시,7.673892,2.379959
2023-06-02,19,세종시,4.02705,2.377263
2023-06-02,20,세종시,1.421806,2.376323
2023-06-02,21,세종시,0.93553,2.374788
2023-06-02,22,세종시,0.195735,2.374463
2023-06-02,23,세종시,0,2.372171
2023-06-02,24,세종시,0,2.371858
2023-06-02,01,울산시,0,0
2023-06-02,02,울산시,0,0
2023-06-02,03,울산시,0,0
2023-06-02,04,울산시,0,0
2023-06-02,05,울산시,0,0
2023-06-02,06,울산시,0.093938,0
2023-06-02,07,울산시,2.541512,0
2023-06-02,08,울산시,9.835524,0
2023-06-02,09,울산시,16.545539,0
2023-06-02,10,울산시,23.306438,0
2023-06-02,11,울산시,27.133735,0
2023-06-02,12,울산시,28.796099,0
2023-06-02,13,울산시,29.604885,0
2023-06-02,14,울산시,28.454378,0
2023-06-02,15,울산시,25.621684,0
2023-06-02,16,울산시,19.528272,0
2023-06-02,17,울산시,12.733011,0
2023-06-02,18,울산시,7.016032,0
2023-06-02,19,울산시,2.493134,0
2023-06-02,20,울산시,0.584702,0
2023-06-02,21,울산시,0.40452,0
2023-06-02,22,울산시,0.3556,0
2023-06-02,23,울산시,0.20828,0
2023-06-02,24,울산시,0.04032,0
2023-06-02,01,인천시,0,0
2023-06-02,02,인천시,0,0
2023-06-02,03,인천시,0,0
2023-06-02,04,인천시,0,0
2023-06-02,05,인천시,0,0
2023-06-02,06,인천시,0.114532,0
2023-06-02,07,인천시,0.89734,0
2023-06-02,08,인천시,1.464256,0
2023-06-02,09,인천시,2.644513,0
2023-06-02,10,인천시,4.822351,0
2023-06-02,11,인천시,6.998393,0
2023-06-02,12,인천시,6.907007,0
2023-06-02,13,인천시,9.86968,0
2023-06-02,14,인천시,20.199498,0
2023-06-02,15,인천시,27.553914,0
2023-06-02,16,인천시,26.80893,0
2023-06-02,17,인천시,23.289314,0
2023-06-02,18,인천시,16.003123,0
2023-06-02,19,인천시,10.098377,0
2023-06-02,20,인천시,4.203858,0
2023-06-02,21,인천시,0.811804,0
2023-06-02,22,인천시,0.4498,0
2023-06-02,23,인천시,0.04272,0
2023-06-02,24,인천시,0,0
2023-06-02,01,전라남도,0,95.044995
2023-06-02,02,전라남도,0.00004,123.703332
2023-06-02,03,전라남도,0.39896,57.846053
2023-06-02,04,전라남도,0.05832,31.78608
2023-06-02,05,전라남도,0,18.501695
2023-06-02,06,전라남도,2.789703,12.742017
2023-06-02,07,전라남도,80.297585,11.125056
2023-06-02,08,전라남도,262.112715,9.60489
2023-06-02,09,전라남도,485.774243,10.745884
2023-06-02,10,전라남도,748.560225,10.053583
2023-06-02,11,전라남도,1091.288654,13.751181
2023-06-02,12,전라남도,1274.823418,7.393341
2023-06-02,13,전라남도,1412.79959,5.226552
2023-06-02,14,전라남도,1620.713872,5.553079
2023-06-02,15,전라남도,1734.910137,8.529116
2023-06-02,16,전라남도,1499.997027,9.504264
2023-06-02,17,전라남도,1231.584915,7.429966
2023-06-02,18,전라남도,949.144381,9.141494
2023-06-02,19,전라남도,670.772593,10.769056
2023-06-02,20,전라남도,519.015191,6.240865
2023-06-02,21,전라남도,443.02834,6.095083
2023-06-02,22,전라남도,247.086501,8.364629
2023-06-02,23,전라남도,30.346527,6.529989
2023-06-02,24,전라남도,7.598698,5.026263
2023-06-02,01,전라북도,0.14632,0
2023-06-02,02,전라북도,0.02132,0
2023-06-02,03,전라북도,0.38024,0
2023-06-02,04,전라북도,0.24552,234.764422
2023-06-02,05,전라북도,0,148.16594
2023-06-02,06,전라북도,1.68758,73.63229
2023-06-02,07,전라북도,31.675814,95.896274
2023-06-02,08,전라북도,126.899212,104.192854
2023-06-02,09,전라북도,210.893778,67.624635
2023-06-02,10,전라북도,371.024206,216.105975
2023-06-02,11,전라북도,370.957935,207.892287
2023-06-02,12,전라북도,390.651666,54.505349
2023-06-02,13,전라북도,535.399839,40.903719
2023-06-02,14,전라북도,559.396591,69.415714
2023-06-02,15,전라북도,545.46532,235.966561
2023-06-02,16,전라북도,464.303034,74.054242
2023-06-02,17,전라북도,326.419618,72.082684
2023-06-02,18,전라북도,205.080391,71.2936
2023-06-02,19,전라북도,106.571221,67.600051
2023-06-02,20,전라북도,66.77076,38.584512
2023-06-02,21,전라북도,52.77206,42.445754
2023-06-02,22,전라북도,35.737404,50.430948
2023-06-02,23,전라북도,19.146145,31.872015
2023-06-02,24,전라북도,4.371319,33.94992
2023-06-02,01,제주도,0.000464,64.462243
2023-06-02,02,제주도,0.127032,53.272309
2023-06-02,03,제주도,0.017248,194.477113
2023-06-02,04,제주도,0.000496,315.526265
2023-06-02,05,제주도,0.022392,89.485075
2023-06-02,06,제주도,0.622894,36.583333
2023-06-02,07,제주도,14.182424,12.151877
2023-06-02,08,제주도,39.465107,8.384083
2023-06-02,09,제주도,78.167289,8.314067
2023-06-02,10,제주도,167.965039,9.029777
2023-06-02,11,제주도,232.665564,7.238374
2023-06-02,12,제주도,268.501616,7.577875
2023-06-02,13,제주도,319.070882,12.876115
2023-06-02,14,제주도,331.501176,21.939219
2023-06-02,15,제주도,287.262331,12.31846
2023-06-02,16,제주도,230.736784,7.706913
2023-06-02,17,제주도,179.511453,6.420986
2023-06-02,18,제주도,104.226829,6.539019
2023-06-02,19,제주도,36.075522,7.266981
2023-06-02,20,제주도,11.45292,6.013884
2023-06-02,21,제주도,8.457264,5.892274
2023-06-02,22,제주도,5.720536,5.428494
2023-06-02,23,제주도,1.974071,6.00615
2023-06-02,24,제주도,0.313312,5.647383
2023-06-02,01,충청남도,0.38836,0
2023-06-02,02,충청남도,0.01916,0
2023-06-02,03,충청남도,0,0
2023-06-02,04,충청남도,0,0
2023-06-02,05,충청남도,0,0
2023-06-02,06,충청남도,2.68582,0
2023-06-02,07,충청남도,37.927723,0
2023-06-02,08,충청남도,82.908972,0
2023-06-02,09,충청남도,119.930588,0
2023-06-02,10,충청남도,158.051413,0
2023-06-02,11,충청남도,182.88928,0
2023-06-02,12,충청남도,241.138937,0
2023-06-02,13,충청남도,330.296791,0
2023-06-02,14,충청남도,415.839528,0
2023-06-02,15,충청남도,449.772587,0
2023-06-02,16,충청남도,444.789311,0
2023-06-02,17,충청남도,355.116716,0
2023-06-02,18,충청남도,260.565106,0
2023-06-02,19,충청남도,181.312968,0
2023-06-02,20,충청남도,115.378377,0
2023-06-02,21,충청남도,69.21612,0
2023-06-02,22,충청남도,36.517886,0
2023-06-02,23,충청남도,16.000906,0
2023-06-02,24,충청남도,3.1317,0
2023-06-02,01,충청북도,0.06312,2.37126
2023-06-02,02,충청북도,0,2.368847
2023-06-02,03,충청북도,0,2.36826
2023-06-02,04,충청북도,0.2476,2.36646
2023-06-02,05,충청북도,0.2642,2.363254
2023-06-02,06,충청북도,1.119195,2.362084
2023-06-02,07,충청북도,15.417427,2.355616
2023-06-02,08,충청북도,50.38871,2.355616
2023-06-02,09,충청북도,87.236212,2.353808
2023-06-02,10,충청북도,131.640616,2.352
2023-06-02,11,충청북도,150.722933,2.352
2023-06-02,12,충청북도,173.272138,2.352
2023-06-02,13,충청북도,185.819729,2.352
2023-06-02,14,충청북도,205.517377,2.352
2023-06-02,15,충청북도,199.773405,2.352
2023-06-02,16,충청북도,181.286989,2.352
2023-06-02,17,충청북도,151.298438,2.350627
2023-06-02,18,충청북도,105.712068,2.350061
2023-06-02,19,충청북도,68.124587,2.349696
2023-06-02,20,충청북도,50.082147,2.348981
2023-06-02,21,충청북도,40.562019,2.344623
2023-06-02,22,충청북도,18.811912,2.344248
2023-06-02,23,충청북도,7.847403,2.342003
2023-06-02,24,충청북도,3.070893,2.339394
2023-06-03,01,강원도,0.711062,0
2023-06-03,02,강원도,0.181887,162.049881
2023-06-03,03,강원도,0.109904,38.058202
2023-06-03,04,강원도,0.051344,31.592825
2023-06-03,05,강원도,0.052467,25.737125
2023-06-03,06,강원도,5.802378,29.24112
2023-06-03,07,강원도,42.699677,42.902063
2023-06-03,08,강원도,124.299139,52.250392
2023-06-03,09,강원도,241.059272,57.835265
2023-06-03,10,강원도,328.679642,39.966972
2023-06-03,11,강원도,353.646906,26.618918
2023-06-03,12,강원도,387.208356,13.648324
2023-06-03,13,강원도,407.697844,9.438567
2023-06-03,14,강원도,402.255962,8.388152
2023-06-03,15,강원도,376.994824,5.798956
2023-06-03,16,강원도,311.423944,4.695177
2023-06-03,17,강원도,247.230035,4.217175
2023-06-03,18,강원도,160.028835,3.988736
2023-06-03,19,강원도,99.143291,4.217577
2023-06-03,20,강원도,83.62737,4.059118
2023-06-03,21,강원도,73.604605,3.687727
2023-06-03,22,강원도,54.785875,3.766516
2023-06-03,23,강원도,26.965302,4.796589
2023-06-03,24,강원도,4.836285,5.617157
2023-06-03,01,경기도,0.063429,0
2023-06-03,02,경기도,0,0
2023-06-03,03,경기도,0,0
2023-06-03,04,경기도,0,0
2023-06-03,05,경기도,0,0
2023-06-03,06,경기도,2.143667,0
2023-06-03,07,경기도,22.35145,0
2023-06-03,08,경기도,68.263683,0
2023-06-03,09,경기도,126.540065,0
2023-06-03,10,경기도,174.988725,0
2023-06-03,11,경기도,199.794818,0
2023-06-03,12,경기도,219.21984,0
2023-06-03,13,경기도,230.32117,0
2023-06-03,14,경기도,232.343024,0
2023-06-03,15,경기도,218.196425,0
2023-06-03,16,경기도,185.595785,0
2023-06-03,17,경기도,144.842864,0
2023-06-03,18,경기도,87.333033,300.008858
2023-06-03,19,경기도,41.007516,0
2023-06-03,20,경기도,20.919166,0
2023-06-03,21,경기도,19.823291,0
2023-06-03,22,경기도,15.171158,0
2023-06-03,23,경기도,7.16507,0
2023-06-03,24,경기도,1.670012,0
2023-06-03,01,경상남도,0.761072,311.526347
2023-06-03,02,경상남도,0.0492,0
2023-06-03,03,경상남도,0.70548,199.938947
2023-06-03,04,경상남도,0.7284,154.663852
2023-06-03,05,경상남도,0.726,155.067065
2023-06-03,06,경상남도,3.943284,282.723311
2023-06-03,07,경상남도,32.689532,0
2023-06-03,08,경상남도,94.896322,0
2023-06-03,09,경상남도,174.710963,0
2023-06-03,10,경상남도,237.590554,172.79581
2023-06-03,11,경상남도,266.05141,167.406958
2023-06-03,12,경상남도,281.370744,208.422911
2023-06-03,13,경상남도,297.673984,317.779809
2023-06-03,14,경상남도,308.396045,0
2023-06-03,15,경상남도,292.165823,238.191499
2023-06-03,16,경상남도,260.016416,264.851818
2023-06-03,17,경상남도,198.533429,209.841162
2023-06-03,18,경상남도,121.821996,83.121044
2023-06-03,19,경상남도,56.276523,64.658308
2023-06-03,20,경상남도,32.677766,36.412452
2023-06-03,21,경상남도,23.371693,35.243128
2023-06-03,22,경상남도,16.567478,25.002688
2023-06-03,23,경상남도,8.195683,27.50021
2023-06-03,24,경상남도,2.422391,33.277319
2023-06-03,01,경상북도,1.017167,104.41327
2023-06-03,02,경상북도,0.23368,115.145649
2023-06-03,03,경상북도,0.012855,156.592087
2023-06-03,04,경상북도,0.00004,138.326148
2023-06-03,05,경상북도,0.0512,164.104345
2023-06-03,06,경상북도,5.668462,192.622322
2023-06-03,07,경상북도,51.044524,154.868192
2023-06-03,08,경상북도,145.326461,0
2023-06-03,09,경상북도,262.327774,0
2023-06-03,10,경상북도,373.244616,31.923375
2023-06-03,11,경상북도,399.712232,26.46752
2023-06-03,12,경상북도,427.390833,18.309123
2023-06-03,13,경상북도,465.013202,17.035501
2023-06-03,14,경상북도,486.86181,21.232964
2023-06-03,15,경상북도,466.809977,20.72611
2023-06-03,16,경상북도,396.12928,23.971981
2023-06-03,17,경상북도,297.548468,15.668361
2023-06-03,18,경상북도,183.081515,10.120295
2023-06-03,19,경상북도,103.195236,8.325025
2023-06-03,20,경상북도,71.457906,7.324004
2023-06-03,21,경상북도,68.839753,4.276326
2023-06-03,22,경상북도,51.477008,4.344784
2023-06-03,23,경상북도,24.356799,3.265634
2023-06-03,24,경상북도,6.786664,3.801467
2023-06-03,01,광주시,0.0007,2.337792
2023-06-03,02,광주시,0,2.334763
2023-06-03,03,광주시,0,2.334584
2023-06-03,04,광주시,0,2.334518
2023-06-03,05,광주시,0,2.332739
2023-06-03,06,광주시,0.252141,2.332601
2023-06-03,07,광주시,3.978576,2.332381
2023-06-03,08,광주시,13.199707,2.326015
2023-06-03,09,광주시,25.056013,2.32559
2023-06-03,10,광주시,34.727776,2.324828
2023-06-03,11,광주시,41.012292,2.323775
2023-06-03,12,광주시,44.15342,2.321915
2023-06-03,13,광주시,46.215233,2.320089
2023-06-03,14,광주시,48.02503,2.319852
2023-06-03,15,광주시,44.580824,2.319152
2023-06-03,16,광주시,38.284683,2.318501
2023-06-03,17,광주시,29.259102,2.31683
2023-06-03,18,광주시,17.941807,2.31552
2023-06-03,19,광주시,7.857858,2.315235
2023-06-03,20,광주시,2.978316,2.314864
2023-06-03,21,광주시,1.70142,2.313397
2023-06-03,22,광주시,0.96812,2.311175
2023-06-03,23,광주시,0.70602,2.305308
2023-06-03,24,광주시,0.17908,2.302771
2023-06-03,01,대구시,0,2.302301
2023-06-03,02,대구시,0,2.302219
2023-06-03,03,대구시,0,2.301784
2023-06-03,04,대구시,0,2.299301
2023-06-03,05,대구시,0,2.298032
2023-06-03,06,대구시,0.512989,2.293744
2023-06-03,07,대구시,3.988576,2.292943
2023-06-03,08,대구시,10.946428,2.290464
2023-06-03,09,대구시,18.613517,2.288345
2023-06-03,10,대구시,28.112486,2.283423
2023-06-03,11,대구시,32.642946,2.282812
2023-06-03,12,대구시,36.969749,2.281676
2023-06-03,13,대구시,36.895177,2.27462
2023-06-03,14,대구시,42.137754,2.273436
2023-06-03,15,대구시,40.291442,2.273163
2023-06-03,16,대구시,33.768285,2.272966
2023-06-03,17,대구시,25.782107,2.272436
2023-06-03,18,대구시,15.972735,2.271763
2023-06-03,19,대구시,7.215181,2.269836
2023-06-03,20,대구시,3.892963,2.269364
2023-06-03,21,대구시,2.108452,2.267598
2023-06-03,22,대구시,0.740296,2.267539
2023-06-03,23,대구시,0.0384,2.266952
2023-06-03,24,대구시,0,2.263808
2023-06-03,01,대전시,0,2.260198
2023-06-03,02,대전시,0,2.255472
2023-06-03,03,대전시,0,2.255331
2023-06-03,04,대전시,0,2.255149
2023-06-03,05,대전시,0,2.253334
2023-06-03,06,대전시,0.054947,2.251207
2023-06-03,07,대전시,0.821411,2.248465
2023-06-03,08,대전시,2.565122,2.247339
2023-06-03,09,대전시,4.494447,2.241845
2023-06-03,10,대전시,6.775573,2.23773
2023-06-03,11,대전시,8.286604,2.236858
2023-06-03,12,대전시,9.519831,2.236612
2023-06-03,13,대전시,9.681772,2.23632
2023-06-03,14,대전시,10.094093,2.234316
2023-06-03,15,대전시,9.44228,2.234094
2023-06-03,16,대전시,8.090592,2.232581
2023-06-03,17,대전시,6.033209,2.231373
2023-06-03,18,대전시,3.437238,2.229538
2023-06-03,19,대전시,1.077533,2.229035
2023-06-03,20,대전시,0.089401,2.228195
2023-06-03,21,대전시,0,2.227688
2023-06-03,22,대전시,0,2.22648
2023-06-03,23,대전시,0,2.225957
2023-06-03,24,대전시,0,2.22428
2023-06-03,01,부산시,0.02188,0
2023-06-03,02,부산시,0,0
2023-06-03,03,부산시,0,0
2023-06-03,04,부산시,0,0
2023-06-03,05,부산시,0,0
2023-06-03,06,부산시,1.151777,0
2023-06-03,07,부산시,10.706056,0
2023-06-03,08,부산시,28.437548,0
2023-06-03,09,부산시,48.093815,0
2023-06-03,10,부산시,64.45002,0
2023-06-03,11,부산시,73.662127,0
2023-06-03,12,부산시,77.956624,0
2023-06-03,13,부산시,78.124131,0
2023-06-03,14,부산시,73.244458,0
2023-06-03,15,부산시,70.563208,0
2023-06-03,16,부산시,59.897774,0
2023-06-03,17,부산시,43.631201,0
2023-06-03,18,부산시,24.703974,0
2023-06-03,19,부산시,9.589783,0
2023-06-03,20,부산시,3.581357,0
2023-06-03,21,부산시,2.747988,0
2023-06-03,22,부산시,1.50196,0
2023-06-03,23,부산시,0.24114,0
2023-06-03,24,부산시,0.02496,0
2023-06-03,01,서울시,0,2.223631
2023-06-03,02,서울시,0,2.222874
2023-06-03,03,서울시,0,2.218347
2023-06-03,04,서울시,0,2.218053
2023-06-03,05,서울시,0,2.218045
2023-06-03,06,서울시,0.093239,2.217772
2023-06-03,07,서울시,1.07283,2.2176
2023-06-03,08,서울시,3.741233,2.214792
2023-06-03,09,서울시,7.138625,2.214347
2023-06-03,10,서울시,9.862292,2.212996
2023-06-03,11,서울시,11.623835,2.212527
2023-06-03,12,서울시,12.788565,2.211543
2023-06-03,13,서울시,13.2043,2.211002
2023-06-03,14,서울시,12.688666,2.208118
2023-06-03,15,서울시,12.048942,2.207445
2023-06-03,16,서울시,10.330044,2.207044
2023-06-03,17,서울시,7.736322,2.205175
2023-06-03,18,서울시,4.164237,2.203224
2023-06-03,19,서울시,1.621552,2.203033
2023-06-03,20,서울시,0.414059,2.202518
2023-06-03,21,서울시,0.16528,2.202408
2023-06-03,22,서울시,0.16532,2.200228
2023-06-03,23,서울시,0.1624,2.198207
2023-06-03,24,서울시,0.01304,2.196149
2023-06-03,01,세종시,0,2.193882
2023-06-03,02,세종시,0,2.193251
2023-06-03,03,세종시,0,2.191628
2023-06-03,04,세종시,0,2.191446
2023-06-03,05,세종시,0,2.191099
2023-06-03,06,세종시,0.147291,2.190982
2023-06-03,07,세종시,2.021752,2.18894
2023-06-03,08,세종시,5.569802,2.186857
2023-06-03,09,세종시,10.359693,2.186661
2023-06-03,10,세종시,15.058929,2.186296
2023-06-03,11,세종시,18.529089,2.184608
2023-06-03,12,세종시,21.030035,2.183973
2023-06-03,13,세종시,22.226583,2.183457
2023-06-03,14,세종시,22.793769,2.181579
2023-06-03,15,세종시,21.387376,2.181272
2023-06-03,16,세종시,18.079937,2.180588
2023-06-03,17,세종시,14.632903,2.180142
2023-06-03,18,세종시,9.649103,2.17992
2023-06-03,19,세종시,4.329254,2.178642
2023-06-03,20,세종시,1.470235,2.176705
2023-06-03,21,세종시,0.940305,2.175789
2023-06-03,22,세종시,0.709861,2.175412
2023-06-03,23,세종시,0,2.174404
2023-06-03,24,세종시,0,2.172639
2023-06-03,01,울산시,0.0144,0
2023-06-03,02,울산시,0.0144,0
2023-06-03,03,울산시,0.0018,0
2023-06-03,04,울산시,0,0
2023-06-03,05,울산시,0,0
2023-06-03,06,울산시,0.41492,0
2023-06-03,07,울산시,3.593505,0
2023-06-03,08,울산시,10.312798,0
2023-06-03,09,울산시,17.601353,0
2023-06-03,10,울산시,23.437005,0
2023-06-03,11,울산시,26.942693,0
2023-06-03,12,울산시,28.276934,0
2023-06-03,13,울산시,26.657206,0
2023-06-03,14,울산시,28.141977,0
2023-06-03,15,울산시,25.825081,0
2023-06-03,16,울산시,21.611016,0
2023-06-03,17,울산시,15.080318,0
2023-06-03,18,울산시,8.978239,0
2023-06-03,19,울산시,2.719448,0
2023-06-03,20,울산시,0.516957,0
2023-06-03,21,울산시,0.34416,0
2023-06-03,22,울산시,0.2948,0
2023-06-03,23,울산시,0.1486,0
2023-06-03,24,울산시,0,0
2023-06-03,01,인천시,0,0
2023-06-03,02,인천시,0.00008,0
2023-06-03,03,인천시,0,0
2023-06-03,04,인천시,0,0
2023-06-03,05,인천시,0,0
2023-06-03,06,인천시,0.168016,0
2023-06-03,07,인천시,2.22173,0
2023-06-03,08,인천시,8.372917,0
2023-06-03,09,인천시,16.031758,0
2023-06-03,10,인천시,22.614078,0
2023-06-03,11,인천시,26.355868,0
2023-06-03,12,인천시,29.857782,0
2023-06-03,13,인천시,34.701413,0
2023-06-03,14,인천시,34.872211,0
2023-06-03,15,인천시,33.446683,0
2023-06-03,16,인천시,28.916701,0
2023-06-03,17,인천시,24.413241,0
2023-06-03,18,인천시,16.727403,0
2023-06-03,19,인천시,9.993365,309.829707
2023-06-03,20,인천시,5.314576,0
2023-06-03,21,인천시,2.667003,0
2023-06-03,22,인천시,2.083827,0
2023-06-03,23,인천시,0.096,0
2023-06-03,24,인천시,0,0
2023-06-03,01,전라남도,1.040027,6.767005
2023-06-03,02,전라남도,0.113108,8.39386
2023-06-03,03,전라남도,0.41616,11.457344
2023-06-03,04,전라남도,0.45672,14.144907
2023-06-03,05,전라남도,0.2268,17.354572
2023-06-03,06,전라남도,9.918427,19.361537
2023-06-03,07,전라남도,136.788191,34.255122
2023-06-03,08,전라남도,418.871505,52.661173
2023-06-03,09,전라남도,765.531862,40.858982
2023-06-03,10,전라남도,1066.288094,21.326619
2023-06-03,11,전라남도,1229.72895,20.252581
2023-06-03,12,전라남도,1426.911062,12.522221
2023-06-03,13,전라남도,1787.219686,9.699648
2023-06-03,14,전라남도,1925.820037,9.006465
2023-06-03,15,전라남도,1823.52857,11.012712
2023-06-03,16,전라남도,1555.839082,12.101424
